key_lo;ma_lo;nam_trong;diem_giao_nhan;lat_long;chung_nhan;doi;dien_tich;giong_cao_su;polygon;phien_a;phien_b;phien_c;phien_d
id361;T1;2013;N;12.551978, 105.477813;PEFC CS;9;10,08;RRIV 124;12.54995,105.475884 12.549828,105.476107 12.549782,105.476287 12.549725,105.476442 12.549687,105.476664 12.549718,105.47691 12.549793,105.477046 12.549875,105.47719 12.54996,105.477406 12.550071,105.477546 12.550185,105.477779 12.550336,105.477966 12.550492,105.478083 12.550589,105.478221 12.550652,105.478386 12.550689,105.478587 12.550722,105.478818 12.550728,105.479003 12.550728,105.479013 12.55073,105.479187 12.550756,105.479378 12.550759,105.479517 12.550868,105.479607 12.550999,105.479672 12.551143,105.479725 12.551262,105.479743 12.551359,105.479676 12.551456,105.479549 12.551535,105.4794 12.55163,105.479317 12.551696,105.479189 12.551784,105.479077 12.551879,105.479009 12.551969,105.478968 12.552042,105.4789 12.552139,105.478842 12.552247,105.478737 12.552373,105.478644 12.552501,105.478592 12.552591,105.478551 12.552679,105.478501 12.552718,105.478406 12.552695,105.478277 12.552653,105.478168 12.552587,105.478091 12.55255,105.478017 12.552526,105.47789 12.55261,105.477751 12.552737,105.477717 12.552947,105.477708 12.553132,105.477709 12.553279,105.477687 12.55337,105.477609 12.553424,105.477544 12.553443,105.477442 12.553466,105.477344 12.553462,105.477247 12.553489,105.477144 12.553572,105.47707 12.553636,105.476896 12.553749,105.476773 12.553844,105.476671 12.553909,105.47655 12.553901,105.476471 12.553994,105.476387 12.554088,105.476256 12.554125,105.476148 12.554129,105.476052 12.554269,105.475896 12.54995,105.475884;0;0;0;0
id362;T10;2012;N;12.551283, 105.518496;PEFC CS;11;21,73;IRCA 130;12.549074,105.516236 12.549053,105.520755 12.551342,105.52074 12.551423,105.520661 12.551521,105.520537 12.55162,105.520379 12.551778,105.520274 12.551918,105.520185 12.552129,105.520082 12.552201,105.520015 12.552312,105.519928 12.552514,105.519794 12.55258,105.519686 12.552664,105.519609 12.552752,105.519546 12.552848,105.519484 12.552915,105.519406 12.552959,105.519342 12.553032,105.5193 12.553057,105.519221 12.553111,105.519155 12.553152,105.51906 12.553218,105.519003 12.553276,105.518957 12.553373,105.518893 12.553447,105.518858 12.553503,105.518813 12.553507,105.518651 12.553513,105.51624 12.549074,105.516236;0;0;0;0
id363;T11;2013;N;12.549659, 105.524212;PEFC CS;11;0,29;RRIV 124;12.550282,105.523092 12.550245,105.523101 12.550114,105.523241 12.549971,105.523401 12.549874,105.523637 12.549767,105.523799 12.549603,105.523963 12.549438,105.524087 12.549173,105.523888 12.549129,105.523848 12.549068,105.523901 12.549057,105.524103 12.549028,105.525272 12.549028,105.525321 12.550289,105.525332 12.550282,105.523092;0;0;0;0
id364;T11D;2012;N;12.551861, 105.523105;PEFC CS;11;14,84;RRIV 124;12.553477,105.520855 12.553338,105.520853 12.553266,105.520897 12.553191,105.520937 12.553118,105.520972 12.553045,105.521012 12.553037,105.52109 12.552962,105.521138 12.552882,105.521123 12.552822,105.521175 12.552785,105.521238 12.552802,105.52131 12.552724,105.521358 12.552655,105.521388 12.552581,105.521454 12.552525,105.521517 12.552466,105.521593 12.552407,105.521656 12.552357,105.521748 12.552315,105.521812 12.55223,105.521909 12.552191,105.521993 12.552139,105.522045 12.552054,105.522037 12.551973,105.522127 12.55183,105.522185 12.551702,105.522249 12.551581,105.522402 12.551408,105.522523 12.551223,105.522723 12.551001,105.522897 12.550827,105.523066 12.550656,105.52306 12.550478,105.523041 12.550245,105.523101 12.550282,105.523092 12.550289,105.525332 12.553456,105.525358 12.553477,105.520855;0;0;0;0
id365;T11T;2012;N;12.550169, 105.521755;PEFC CS;11;2,45;RRIV 124;12.549054,105.520816 12.549046,105.52269 12.549158,105.522695 12.549193,105.522704 12.549245,105.522611 12.549295,105.522509 12.549364,105.522477 12.549483,105.522492 12.549599,105.522526 12.549659,105.522493 12.549672,105.522418 12.549699,105.522219 12.549782,105.522136 12.549851,105.522074 12.549918,105.521971 12.54999,105.521912 12.550074,105.52185 12.550152,105.52179 12.550398,105.521684 12.550587,105.521546 12.550685,105.521437 12.550821,105.52132 12.550919,105.521232 12.551011,105.521091 12.551107,105.520981 12.55116,105.520949 12.551293,105.520806 12.549054,105.520816;0;0;0;0
id366;T12;2012;N;12.551248, 105.527691;PEFC CS;11;24,2;RRIV 124;12.549026,105.525418 12.549052,105.52995 12.553471,105.529965 12.553454,105.52543 12.549026,105.525418;0;0;0;0
id367;T13;2012;N;12.551218, 105.532279;PEFC CS;12;22,85;RRIV 124;12.549049,105.530022 12.549001,105.534474 12.549117,105.534536 12.549264,105.534527 12.549404,105.534471 12.549627,105.5345 12.54986,105.534485 12.550073,105.534459 12.550306,105.534496 12.550662,105.534509 12.550918,105.534454 12.551129,105.534409 12.551365,105.534347 12.551478,105.534255 12.551484,105.534188 12.551569,105.534163 12.551619,105.534173 12.551715,105.534225 12.551785,105.534272 12.551844,105.534291 12.551894,105.534267 12.552005,105.534207 12.552113,105.534228 12.552165,105.534201 12.552251,105.534222 12.552377,105.534225 12.552529,105.534158 12.552696,105.534071 12.55278,105.534079 12.552889,105.534162 12.553061,105.534158 12.553329,105.534046 12.553436,105.533899 12.553429,105.530052 12.549049,105.530022;0;0;0;0
id368;T14;2012;N;12.551241, 105.537952;PEFC CS;12;8,73;RRIV 5;12.553415,105.53912 12.553421,105.53712 12.553374,105.537039 12.553277,105.536957 12.553187,105.536891 12.553078,105.536878 12.552988,105.536885 12.552877,105.536885 12.552773,105.53685 12.552652,105.53682 12.552554,105.536796 12.552451,105.53679 12.552337,105.536784 12.552225,105.53683 12.55214,105.536885 12.552012,105.536953 12.551941,105.537012 12.551797,105.537091 12.55173,105.537149 12.551678,105.537191 12.551613,105.537241 12.55142,105.537357 12.551321,105.53751 12.551277,105.537582 12.551202,105.537676 12.551045,105.537656 12.550886,105.537642 12.550721,105.53768 12.550614,105.537785 12.550552,105.537873 12.550641,105.537966 12.550631,105.538092 12.550607,105.538173 12.550536,105.538185 12.550487,105.538074 12.550429,105.538015 12.550387,105.537955 12.550302,105.537941 12.550256,105.538003 12.550206,105.538057 12.550075,105.538077 12.549961,105.537997 12.549937,105.537997 12.549831,105.538051 12.549709,105.537988 12.549618,105.537964 12.549378,105.538053 12.549249,105.538166 12.549129,105.53828 12.549064,105.538408 12.549063,105.538429 12.549063,105.538447 12.549061,105.539115 12.553415,105.53912;0;0;0;0
id369;T15;2011;N;12.551232, 105.541474;PEFC CS;12;24,2;PB 260;12.549061,105.539196 12.549049,105.543724 12.553408,105.543753 12.553415,105.539225 12.549061,105.539196;0;0;0;0
id370;T16;2011;N;12.551226, 105.546064;PEFC CS;12;24,2;Poly;12.549049,105.543803 12.549038,105.54831 12.553408,105.548326 12.553415,105.543826 12.549049,105.543803;0;0;0;0
id371;T2;2012;N;12.55277, 105.482016;PEFC CS;9;5,84;IRCA 130;12.553581,105.483962 12.55357,105.480064 12.553515,105.480088 12.553392,105.480199 12.553335,105.480327 12.5532,105.480377 12.553105,105.480462 12.553002,105.480543 12.552886,105.480598 12.5529,105.480808 12.552825,105.480878 12.552649,105.480875 12.552589,105.480958 12.552523,105.481116 12.552512,105.481302 12.552329,105.481429 12.552236,105.481587 12.552092,105.481686 12.55199,105.481741 12.551959,105.481817 12.551971,105.481972 12.552001,105.4821 12.552029,105.482211 12.552024,105.483969 12.553581,105.483962;0;0;0;0
id372;T3;2012;N;12.552801, 105.486305;PEFC CS;9;5,92;RRIV 124;12.552029,105.484063 12.552094,105.48446 12.552087,105.484673 12.552099,105.484804 12.552091,105.484907 12.552096,105.485058 12.552106,105.485198 12.552126,105.485324 12.552164,105.485427 12.552179,105.485508 12.552213,105.485686 12.552275,105.485829 12.552337,105.485942 12.552412,105.486056 12.55245,105.486159 12.55249,105.486261 12.552509,105.486356 12.552597,105.486568 12.552626,105.486764 12.552646,105.486926 12.552684,105.487102 12.552738,105.48727 12.552722,105.487543 12.552751,105.48765 12.552776,105.487793 12.552852,105.487942 12.552914,105.488058 12.552972,105.488188 12.553023,105.488285 12.553062,105.48838 12.553113,105.488415 12.553182,105.48842 12.553272,105.488446 12.553344,105.488496 12.553437,105.488564 12.553563,105.488558 12.553573,105.484046 12.552029,105.484063;0;0;0;0
id373;T4;2012;N;12.551175, 105.490176;PEFC CS;9;19,38;IRCA 130;12.553228,105.493124 12.553226,105.492213 12.553226,105.492213 12.553124,105.492201 12.553062,105.49218 12.552964,105.492165 12.552815,105.491906 12.552707,105.491616 12.552283,105.490878 12.552041,105.490758 12.551927,105.490531 12.551877,105.490258 12.55177,105.490029 12.551688,105.489836 12.551603,105.489612 12.551417,105.489455 12.551266,105.489213 12.551116,105.488899 12.551008,105.488677 12.550954,105.488408 12.550952,105.488122 12.55095,105.487945 12.550943,105.487755 12.550921,105.487605 12.550845,105.487431 12.550774,105.487314 12.550627,105.487221 12.550347,105.487267 12.550207,105.487352 12.550087,105.487511 12.549997,105.487622 12.549831,105.487777 12.549709,105.487925 12.549586,105.488078 12.549437,105.488205 12.549284,105.488254 12.549134,105.488296 12.549123,105.493131 12.553228,105.493124;0;0;0;0
id374;T5;2012;N;12.551323, 105.495499;PEFC CS;11;24,2;RRIV 114;12.549116,105.49323 12.549123,105.497758 12.553514,105.497774 12.553531,105.493225 12.549116,105.49323;0;0;0;0
id375;T6;2012;N;12.551339, 105.500096;PEFC CS;11;24,2;RRIC 121;12.549122,105.497824 12.549115,105.502368 12.553564,105.502356 12.553514,105.497879 12.549122,105.497824;0;0;0;0
id376;T7;2012;Y;12.551328, 105.504718;PEFC CS;11;24,2;RRIV 114;12.549114,105.502466 12.549092,105.506977 12.553546,105.506957 12.553564,105.50246 12.549114,105.502466;S5T,S6,T5,T6,T7,T8,U5,U6,U7,U8,V6S,V6T,V7S,V7T,V8T;S5T,S6,T5,T6;T7,T8,U7;U5,U6,V6S,V6T
id377;T8;2012;N;12.551313, 105.509312;PEFC CS;11;24,2;RRIV 114;12.549087,105.507053 12.549106,105.511575 12.553518,105.511564 12.553539,105.50705 12.549087,105.507053;0;0;0;0
id378;T9;2012;N;12.551299, 105.513898;PEFC CS;11;24,2;RRIV 124;12.549097,105.511631 12.549075,105.516164 12.553515,105.516159 12.553523,105.511656 12.549097,105.511631;0;0;0;0
id379;U1;2012;N;12.546633, 105.478221;PEFC CS;9;17,85;GT 1;12.544591,105.475869 12.544603,105.480473 12.547547,105.480541 12.548676,105.480572 12.548421,105.48015 12.548302,105.480043 12.548214,105.479943 12.548213,105.479842 12.548276,105.479748 12.548291,105.479658 12.54824,105.4795 12.548174,105.479371 12.548128,105.47922 12.54808,105.479093 12.548036,105.478925 12.547999,105.478769 12.547936,105.478596 12.547876,105.478437 12.547785,105.47818 12.547669,105.477958 12.547581,105.477861 12.547533,105.477754 12.547488,105.477648 12.54749,105.477441 12.547487,105.477307 12.547503,105.47716 12.547472,105.476994 12.547398,105.476803 12.547287,105.476633 12.5472,105.476468 12.547155,105.476296 12.547148,105.476196 12.547108,105.476105 12.547052,105.475936 12.546712,105.475875 12.544591,105.475869;0;0;0;0
id380;U10;2012;N;12.54676, 105.518494;PEFC CS;11;24,2;RRIV 1;12.544555,105.516249 12.544529,105.520734 12.54899,105.520752 12.548989,105.516236 12.544555,105.516249;0;0;0;0
id381;U11;2013;Y;12.545692, 105.5231;PEFC CS;11;23,23;RRIV 124;12.548992,105.520813 12.542393,105.520816 12.54242,105.520927 12.542445,105.521058 12.542478,105.521137 12.542576,105.521183 12.542647,105.521273 12.542754,105.521332 12.542889,105.521401 12.542994,105.521479 12.543062,105.521627 12.543125,105.521706 12.54321,105.521824 12.543277,105.521905 12.543351,105.521966 12.5434,105.522063 12.543428,105.522172 12.543458,105.522246 12.543497,105.522331 12.543548,105.522447 12.543602,105.522562 12.543633,105.52266 12.543711,105.522814 12.543714,105.522918 12.543667,105.523014 12.543673,105.523127 12.543701,105.52326 12.543701,105.523334 12.543677,105.523408 12.543696,105.523532 12.54372,105.523609 12.54375,105.523673 12.543779,105.523765 12.543796,105.523858 12.543916,105.523906 12.544048,105.523968 12.544122,105.52415 12.54415,105.524376 12.54412,105.524627 12.544082,105.524859 12.544028,105.525019 12.544015,105.5251 12.54408,105.525163 12.544134,105.525235 12.544197,105.525276 12.544304,105.525292 12.544444,105.525326 12.544511,105.525345 12.544614,105.525387 12.544714,105.525312 12.544782,105.525287 12.544867,105.525241 12.544995,105.525173 12.545087,105.525113 12.545185,105.525066 12.545263,105.525018 12.545386,105.524958 12.545613,105.524809 12.545816,105.524822 12.545944,105.524743 12.546024,105.524677 12.546128,105.524572 12.546309,105.524428 12.546512,105.524276 12.5466,105.524172 12.54669,105.524076 12.546774,105.523964 12.547021,105.5238 12.547178,105.523749 12.547317,105.523841 12.547522,105.523811 12.547682,105.52373 12.547918,105.523529 12.548115,105.523468 12.548307,105.523421 12.548462,105.523317 12.548556,105.523235 12.548774,105.523129 12.548911,105.522994 12.548991,105.522728 12.548992,105.520813;S8,S9,S10T,S10D,S11,T9,T10,T11,T12,U9,U10,U11,U12,U13,V9T,V10T,V8S,V9S,V10S ,;S8,S9,T9,U9;U10,V9T,V10T,V8S,V9S,V10S ,;S10D,S10T,S11,T10,T11T,U11
id382;U12;2013;N;12.545689, 105.527426;PEFC CS;11;23,58;RRIV 124;12.54893,105.525147 12.548842,105.524982 12.548749,105.524907 12.548594,105.524961 12.548465,105.52511 12.548344,105.525246 12.54823,105.52531 12.548169,105.525339 12.548017,105.525373 12.547897,105.525446 12.547755,105.525503 12.547641,105.525548 12.547476,105.525613 12.547228,105.525658 12.547097,105.525748 12.546959,105.525855 12.54682,105.525974 12.546652,105.526156 12.546461,105.526248 12.546356,105.526371 12.546163,105.526486 12.545976,105.526665 12.545775,105.526846 12.545625,105.527112 12.54544,105.52725 12.545275,105.527461 12.545141,105.527646 12.545008,105.52782 12.544844,105.527955 12.54469,105.528038 12.544501,105.52804 12.544424,105.527995 12.544333,105.527931 12.544131,105.527935 12.543948,105.527968 12.543803,105.527966 12.543581,105.528008 12.543416,105.528079 12.543154,105.528246 12.542902,105.528595 12.542609,105.529096 12.542472,105.529616 12.542435,105.529901 12.548943,105.529946 12.54893,105.525147;0;0;0;0
id383;U13;2013;N;12.545675, 105.532382;PEFC CS;11;23,55;RRIV 124;12.542426,105.530004 12.542413,105.530126 12.542468,105.530384 12.542632,105.530443 12.542846,105.530576 12.543114,105.530744 12.543528,105.531018 12.544084,105.531428 12.544248,105.531603 12.544383,105.531789 12.54455,105.531954 12.544652,105.53216 12.544771,105.532495 12.544856,105.532637 12.544916,105.532861 12.544992,105.533094 12.545095,105.533278 12.545244,105.533418 12.545342,105.533588 12.545476,105.533756 12.545716,105.533809 12.545969,105.533919 12.546138,105.533925 12.546294,105.533984 12.546549,105.533982 12.546683,105.534072 12.546936,105.53409 12.547177,105.534195 12.547371,105.534267 12.547502,105.534302 12.547617,105.53437 12.547799,105.53445 12.547927,105.534533 12.548091,105.534616 12.548252,105.534692 12.548408,105.534735 12.548833,105.53476 12.548904,105.534431 12.548938,105.530031 12.542426,105.530004;0;0;0;0
id384;U2;2012;Y;12.546942, 105.482256;PEFC CS;9;16,35;RRIV 5;12.544611,105.480588 12.544621,105.483902 12.549273,105.483924 12.549256,105.483842 12.549168,105.483763 12.549157,105.483666 12.549116,105.483581 12.549071,105.483507 12.548957,105.483396 12.548924,105.483279 12.548825,105.483087 12.548717,105.483018 12.548697,105.482907 12.54872,105.482796 12.548674,105.482637 12.548649,105.482474 12.548665,105.482382 12.548718,105.482229 12.548748,105.482097 12.548783,105.481971 12.548774,105.481804 12.548807,105.48166 12.548692,105.481575 12.54859,105.481402 12.548614,105.481138 12.548543,105.480834 12.548543,105.480712 12.544611,105.480588;T1,T2,T3,T4,U1,U2,U3,U4,V1S,V2S,V2T,V3S,V3T,V4S,V4T,V5S,V5T;S1,S2,S3,T1,T2,T3;U1,V1S,V2S,V2T,U2;T4,U3,U4
id385;U3;2012;N;12.547266, 105.48629;PEFC CS;9;26,23;RRIV 124;12.544618,105.484019 12.544608,105.488553 12.548038,105.48856 12.548116,105.488538 12.548203,105.488474 12.548259,105.488352 12.548263,105.488352 12.548376,105.488263 12.548468,105.488212 12.548593,105.48818 12.548726,105.488108 12.548872,105.488055 12.549013,105.487992 12.549157,105.487959 12.549271,105.487921 12.549337,105.487869 12.549337,105.487842 12.54945,105.487719 12.549519,105.487666 12.549634,105.48761 12.549726,105.487586 12.549794,105.487437 12.549826,105.487262 12.549788,105.487099 12.54982,105.486894 12.54987,105.486729 12.549902,105.486606 12.549921,105.486505 12.549924,105.486384 12.549924,105.48625 12.549847,105.486044 12.54978,105.485914 12.549657,105.485778 12.549566,105.485667 12.549506,105.485596 12.549465,105.485489 12.549399,105.485364 12.549334,105.485256 12.549315,105.485125 12.549251,105.484923 12.549206,105.484819 12.549179,105.484684 12.549172,105.484533 12.549153,105.484361 12.549174,105.484255 12.549216,105.484123 12.549235,105.484044 12.544618,105.484019;0;0;0;0
id386;U4;2012;N;12.546817, 105.490849;PEFC CS;9;24,2;RRIV 124;12.549052,105.488621 12.548958,105.488627 12.548812,105.488572 12.548702,105.488556 12.548574,105.488573 12.548495,105.488607 12.548407,105.488644 12.548324,105.488654 12.548216,105.488634 12.548108,105.48865 12.547684,105.488648 12.544595,105.488636 12.544583,105.49313 12.549038,105.493141 12.549052,105.488621;0;0;0;0
id387;U5;2012;N;12.546817, 105.495496;PEFC CS;11;24,2;RRIV 124;12.544598,105.493232 12.544601,105.49776 12.549024,105.497757 12.549037,105.493234 12.544598,105.493232;0;0;0;0
id388;U6;2012;N;12.546816, 105.500097;PEFC CS;11;24,2;RRIV 124;12.544603,105.497833 12.544601,105.502362 12.549032,105.502365 12.549023,105.49783 12.544603,105.497833;0;0;0;0
id389;U7;2012;N;12.546801, 105.504711;PEFC CS;11;24,2;IRCA 130;12.544606,105.502446 12.544575,105.506949 12.549004,105.506978 12.549028,105.502445 12.544606,105.502446;0;0;0;0
id390;U8;2012;N;12.546806, 105.509301;PEFC CS;11;24,2;RRIV 124;12.544579,105.50704 12.544566,105.511545 12.549047,105.511562 12.549001,105.507054 12.544579,105.50704;0;0;0;0
id391;U9;2012;N;12.546799, 105.513899;PEFC CS;11;24,2;RRIV 124;12.544584,105.511629 12.544558,105.516142 12.548986,105.516169 12.549041,105.511634 12.544584,105.511629;0;0;0;0
id392;V1;2010;N;12.540742, 105.476589;PEFC CS;9;5,96;PB 260;12.539184,105.475855 12.539169,105.479117 12.539281,105.479022 12.539574,105.478775 12.539997,105.478324 12.540309,105.47788 12.540744,105.477318 12.54127,105.4768 12.542316,105.475863 12.539184,105.475855;0;0;0;0
id393;V10;2014;N;12.540821, 105.520367;PEFC CS;11;3,32;RRIV 1;12.636837,105.553265 12.634873,105.553253 12.634875,105.554207 12.634961,105.554268 12.635049,105.554314 12.635148,105.554367 12.635261,105.554412 12.63539,105.554445 12.635462,105.554453 12.635536,105.554463 12.635635,105.554511 12.635736,105.554598 12.63583,105.554655 12.635957,105.554675 12.636038,105.554716 12.636189,105.55469 12.636241,105.554818 12.63634,105.55493 12.636346,105.554931 12.636432,105.554966 12.636529,105.554989 12.636611,105.55494 12.636602,105.554867 12.63661,105.554706 12.636598,105.554537 12.636588,105.554403 12.6365,105.554298 12.636439,105.55414 12.636498,105.554044 12.636632,105.554011 12.636684,105.553947 12.636688,105.553845 12.63673,105.553727 12.636737,105.553661 12.636754,105.553564 12.63676,105.553472 12.636758,105.553395 12.636767,105.553344 12.636798,105.55332 12.636837,105.553271 12.636837,105.553265;0;0;0;0
id394;V10S;2013;N;12.539613, 105.518461;PEFC CS;11;4,68;RRIV 124;12.639346,105.550322 12.639228,105.550369 12.639167,105.55042 12.639086,105.550473 12.639024,105.550575 12.638973,105.550663 12.63889,105.550752 12.638825,105.550829 12.638765,105.550949 12.63872,105.551053 12.638667,105.551135 12.638624,105.551212 12.638561,105.551304 12.638488,105.551393 12.638412,105.55146 12.638394,105.551556 12.638356,105.551594 12.638284,105.551635 12.63821,105.551646 12.638151,105.551687 12.638149,105.551687 12.638098,105.551731 12.63807,105.551789 12.638029,105.551851 12.637984,105.551953 12.637954,105.552038 12.637956,105.552048 12.637993,105.55213 12.638031,105.552164 12.638118,105.552169 12.638253,105.552151 12.63835,105.55215 12.638434,105.552175 12.638578,105.552154 12.638739,105.552095 12.638742,105.552096 12.638853,105.552062 12.638988,105.552036 12.639189,105.552029 12.639301,105.552046 12.6393,105.552127 12.639267,105.552212 12.639033,105.552265 12.638916,105.552297 12.638802,105.552381 12.63872,105.55242 12.638648,105.552417 12.638537,105.552388 12.638417,105.552404 12.638362,105.552428 12.638287,105.552497 12.638206,105.552533 12.63814,105.552558 12.638038,105.552555 12.637895,105.552575 12.63779,105.552624 12.63777,105.552711 12.637778,105.552841 12.637759,105.552945 12.637727,105.553011 12.637719,105.553099 12.637634,105.55318 12.639388,105.553169 12.639391,105.550314 12.639391,105.550314 12.639346,105.550322;0;0;0;0
id395;V10T;2012;N;12.542684, 105.518479;PEFC CS;11;15,5;IRCA 130;12.54116,105.51623 12.541161,105.516349 12.541109,105.516513 12.541106,105.516622 12.541084,105.516724 12.541035,105.516896 12.540988,105.517067 12.540945,105.517267 12.541036,105.51747 12.541116,105.517808 12.541156,105.517961 12.541164,105.518164 12.541273,105.518362 12.541528,105.519026 12.541569,105.519115 12.541647,105.519213 12.541767,105.519321 12.5419,105.519371 12.541998,105.519483 12.542127,105.519611 12.542216,105.51977 12.542261,105.519981 12.542299,105.520199 12.542328,105.520403 12.542431,105.520714 12.544423,105.520729 12.544424,105.516236 12.54116,105.51623;0;0;0;0
id396;V11S;2014;N;12.541019, 105.521309;PEFC CS;11;1,96;RRIV 1;12.635222,105.548625 12.634889,105.548627 12.634879,105.553168 12.636831,105.553174 12.636902,105.551717 12.636796,105.551581 12.636569,105.551456 12.636532,105.551344 12.636445,105.551306 12.636328,105.551253 12.636286,105.55111 12.636166,105.550963 12.636002,105.550811 12.635886,105.550893 12.635744,105.5511 12.635476,105.551023 12.635445,105.550851 12.635626,105.550687 12.635707,105.55051 12.635645,105.550188 12.635562,105.550052 12.635481,105.54987 12.635436,105.549587 12.635387,105.549221 12.63536,105.548926 12.635327,105.548638 12.635325,105.548626 12.635222,105.548625;0;0;0;0
